epoch,total,loss_f,loss_ic,loss_bc,lambda_f,lambda_ic,lambda_bc,n_f
233,0.5551798343658447,0.2284892201423645,0.09099400788545609,0.23569661378860474,1.0,1.0,1.0,2000
234,0.5550441741943359,0.2313200831413269,0.091129370033741,0.23259471356868744,1.0,1.0,1.0,2000
235,0.5543193221092224,0.23038017749786377,0.09032439440488815,0.2336147427558899,1.0,1.0,1.0,2000
236,0.5546423196792603,0.23544169962406158,0.08908554166555405,0.23011508584022522,1.0,1.0,1.0,2000
237,0.5543968677520752,0.23637673258781433,0.08937238901853561,0.22864776849746704,1.0,1.0,1.0,2000
238,0.5546001195907593,0.23348508775234222,0.09027832746505737,0.2308366894721985,1.0,1.0,1.0,2000
239,0.5538743138313293,0.2365531027317047,0.08943918347358704,0.2278820276260376,1.0,1.0,1.0,2000
240,0.5535234808921814,0.23777209222316742,0.08883592486381531,0.22691546380519867,1.0,1.0,1.0,2000
241,0.5526208281517029,0.23512837290763855,0.0893256813287735,0.22816675901412964,1.0,1.0,1.0,2000
242,0.5520435571670532,0.23815768957138062,0.08906403183937073,0.22482186555862427,1.0,1.0,1.0,2000
243,0.5512213110923767,0.23864130675792694,0.08825217187404633,0.22432783246040344,1.0,1.0,1.0,2000
244,0.5509802103042603,0.23981167376041412,0.08749224990606308,0.22367632389068604,1.0,1.0,1.0,2000
245,0.5506001710891724,0.24238274991512299,0.08731009811162949,0.2209073305130005,1.0,1.0,1.0,2000
246,0.5504440665245056,0.23984366655349731,0.08792004734277725,0.22268036007881165,1.0,1.0,1.0,2000
247,0.5501506924629211,0.2405054271221161,0.08772824704647064,0.2219170331954956,1.0,1.0,1.0,2000
248,0.5499582886695862,0.24356311559677124,0.08714186400175095,0.2192532867193222,1.0,1.0,1.0,2000
249,0.5495009422302246,0.24127358198165894,0.08746419847011566,0.2207631766796112,1.0,1.0,1.0,2000
250,0.549014687538147,0.24193835258483887,0.08764747530221939,0.21942883729934692,1.0,1.0,1.0,2000
251,0.548485517501831,0.24278537929058075,0.08744674175977707,0.21825340390205383,1.0,1.0,1.0,2000
252,0.5480219721794128,0.2422918975353241,0.08721509575843811,0.21851497888565063,1.0,1.0,1.0,2000
253,0.547571063041687,0.24369774758815765,0.08716955780982971,0.21670374274253845,1.0,1.0,1.0,2000
254,0.5471850633621216,0.24203181266784668,0.08778347074985504,0.21736976504325867,1.0,1.0,1.0,2000
255,0.5468890070915222,0.2414393275976181,0.08801679313182831,0.217432901263237,1.0,1.0,1.0,2000
256,0.5465841293334961,0.24335061013698578,0.08761531114578247,0.21561816334724426,1.0,1.0,1.0,2000
257,0.546264111995697,0.24244773387908936,0.08765168488025665,0.216164693236351,1.0,1.0,1.0,2000
258,0.5458669662475586,0.24307769536972046,0.08770997822284698,0.21507930755615234,1.0,1.0,1.0,2000
259,0.5454886555671692,0.2440357506275177,0.08757900446653366,0.21387389302253723,1.0,1.0,1.0,2000
260,0.5450404286384583,0.2435319870710373,0.0873684287071228,0.21413998305797577,1.0,1.0,1.0,2000
261,0.54461270570755,0.24509450793266296,0.08704698830842972,0.21247121691703796,1.0,1.0,1.0,2000
