epoch,total,loss_f,loss_ic,loss_bc,lambda_f,lambda_ic,lambda_bc,n_f
62,1.0846083164215088,0.41023194789886475,0.09790784865617752,0.4589189291000366,0.8838987844802373,0.6900454732915714,1.4260557422281914,2000
63,1.0828838348388672,0.3935612142086029,0.09890894591808319,0.46755802631378174,0.8838987844802373,0.6900454732915714,1.4260557422281914,2000
64,1.0802444219589233,0.39001399278640747,0.09850818663835526,0.46809977293014526,0.8838987844802373,0.6900454732915714,1.4260557422281914,2000
65,1.0769509077072144,0.3993261754512787,0.09705374389886856,0.4607221484184265,0.8838987844802373,0.6900454732915714,1.4260557422281914,2000
66,1.0749163627624512,0.41189950704574585,0.095648393034935,0.4521822929382324,0.8838987844802373,0.6900454732915714,1.4260557422281914,2000
67,1.0729883909225464,0.41351696848869324,0.0952523797750473,0.4500194191932678,0.8838987844802373,0.6900454732915714,1.4260557422281914,2000
68,1.0700571537017822,0.398621529340744,0.09603485465049744,0.4568178057670593,0.8838987844802373,0.6900454732915714,1.4260557422281914,2000
69,1.0678659677505493,0.3767038583755493,0.09725593775510788,0.46827539801597595,0.8838987844802373,0.6900454732915714,1.4260557422281914,2000
70,1.0775710344314575,0.36209312081336975,0.09773379564285278,0.47612106800079346,0.9115708432850949,0.6523676013543867,1.4360615553605185,2000
71,1.0754214525222778,0.35783281922340393,0.09716865420341492,0.4775852560997009,0.9115708432850949,0.6523676013543867,1.4360615553605185,2000
72,1.0732731819152832,0.3626750111579895,0.09587747603654861,0.47360217571258545,0.9115708432850949,0.6523676013543867,1.4360615553605185,2000
73,1.0718542337417603,0.36723092198371887,0.09479982405900955,0.4702116847038269,0.9115708432850949,0.6523676013543867,1.4360615553605185,2000
74,1.0701947212219238,0.3620724081993103,0.09460683166980743,0.47241824865341187,0.9115708432850949,0.6523676013543867,1.4360615553605185,2000
75,1.0684224367141724,0.34860217571258545,0.0951610580086708,0.47948285937309265,0.9115708432850949,0.6523676013543867,1.4360615553605185,2000
76,1.0672134160995483,0.3373117446899414,0.09566202014684677,0.4855802357196808,0.9115708432850949,0.6523676013543867,1.4360615553605185,2000
77,1.0657474994659424,0.33596885204315186,0.09539804607629776,0.4855317175388336,0.9115708432850949,0.6523676013543867,1.4360615553605185,2000
78,1.0641300678253174,0.3428245186805725,0.09450404345989227,0.4804598093032837,0.9115708432850949,0.6523676013543867,1.4360615553605185,2000
79,1.0628337860107422,0.34844091534614563,0.09377766400575638,0.4763219952583313,0.9115708432850949,0.6523676013543867,1.4360615553605185,2000
80,1.0715856552124023,0.34544387459754944,0.09379451721906662,0.4771057665348053,0.933507907519402,0.6178380322991456,1.4486540601814524,2000
81,1.0698060989379883,0.33402037620544434,0.09464720636606216,0.4828749895095825,0.933507907519402,0.6178380322991456,1.4486540601814524,2000
82,1.068418025970459,0.3282528817653656,0.09532617032527924,0.4853437840938568,0.933507907519402,0.6178380322991456,1.4486540601814524,2000
83,1.0665277242660522,0.3347664773464203,0.09513770788908005,0.47992193698883057,0.933507907519402,0.6178380322991456,1.4486540601814524,2000
84,1.0648424625396729,0.3468445837497711,0.09449607133865356,0.47124922275543213,0.933507907519402,0.6178380322991456,1.4486540601814524,2000
85,1.0631904602050781,0.35180792212486267,0.09430447220802307,0.46699219942092896,0.933507907519402,0.6178380322991456,1.4486540601814524,2000
86,1.0612506866455078,0.3469108045101166,0.09483885765075684,0.4685809016227722,0.933507907519402,0.6178380322991456,1.4486540601814524,2000
87,1.0596261024475098,0.34246814250946045,0.0954875648021698,0.4700455963611603,0.933507907519402,0.6178380322991456,1.4486540601814524,2000
88,1.057767629623413,0.34743353724479675,0.09552233666181564,0.46554821729660034,0.933507907519402,0.6178380322991456,1.4486540601814524,2000
89,1.055896282196045,0.3593815267086029,0.09500853717327118,0.45677635073661804,0.933507907519402,0.6178380322991456,1.4486540601814524,2000
90,1.0628130435943604,0.36780667304992676,0.09462352097034454,0.4503207206726074,0.961046617001056,0.5871547799798319,1.4517986030191121,2000
91,1.0606465339660645,0.36090990900993347,0.09523188322782516,0.45314788818359375,0.961046617001056,0.5871547799798319,1.4517986030191121,2000
92,1.0591423511505127,0.3543054461479187,0.09583347290754318,0.4562404155731201,0.961046617001056,0.5871547799798319,1.4517986030191121,2000
93,1.0571094751358032,0.3604404926300049,0.09545101970434189,0.45093369483947754,0.961046617001056,0.5871547799798319,1.4517986030191121,2000
94,1.0551341772079468,0.37430647015571594,0.09452536702156067,0.4407685697078705,0.961046617001056,0.5871547799798319,1.4517986030191121,2000
95,1.0533177852630615,0.38033974170684814,0.09420142322778702,0.4356546401977539,0.961046617001056,0.5871547799798319,1.4517986030191121,2000
96,1.051026463508606,0.3738631010055542,0.09473615884780884,0.4381473958492279,0.961046617001056,0.5871547799798319,1.4517986030191121,2000
97,1.0490915775299072,0.3676001727581024,0.09524840861558914,0.44075340032577515,0.961046617001056,0.5871547799798319,1.4517986030191121,2000
98,1.046762466430664,0.37209612131118774,0.09494804590940475,0.43629440665245056,0.961046617001056,0.5871547799798319,1.4517986030191121,2000
99,1.0444570779800415,0.3825611472129822,0.0942901149392128,0.42804500460624695,0.961046617001056,0.5871547799798319,1.4517986030191121,2000
100,1.049961805343628,0.3859904408454895,0.09424381703138351,0.42418593168258667,0.9929766161703094,0.559700374474256,1.4473230093554346,2000
101,1.0470443964004517,0.37144526839256287,0.0956290140748024,0.43161362409591675,0.9929766161703094,0.559700374474256,1.4473230093554346,2000
102,1.0449329614639282,0.3632633090019226,0.0966125875711441,0.43538787961006165,0.9929766161703094,0.559700374474256,1.4473230093554346,2000
103,1.0416927337646484,0.37269118428230286,0.09610307216644287,0.4268779158592224,0.9929766161703094,0.559700374474256,1.4473230093554346,2000
104,1.0391523838043213,0.3850037753582001,0.0953969955444336,0.4169483184814453,0.9929766161703094,0.559700374474256,1.4473230093554346,2000
105,1.035926103591919,0.38137713074684143,0.0959034264087677,0.4170115888118744,0.9929766161703094,0.559700374474256,1.4473230093554346,2000
106,1.0327365398406982,0.36946964263916016,0.09718134999275208,0.422482967376709,0.9929766161703094,0.559700374474256,1.4473230093554346,2000
107,1.029369831085205,0.3687293529510498,0.09769958257675171,0.42046433687210083,0.9929766161703094,0.559700374474256,1.4473230093554346,2000
108,1.0254095792770386,0.3807011544704437,0.09711047261953354,0.4097422957420349,0.9929766161703094,0.559700374474256,1.4473230093554346,2000
109,1.0213377475738525,0.3890773057937622,0.09658413380384445,0.4013858437538147,0.9929766161703094,0.559700374474256,1.4473230093554346,2000
110,1.0228853225708008,0.3862876296043396,0.09683819115161896,0.39974087476730347,1.024940321041475,0.5366361624394284,1.4384235165190966,2000
111,1.017686367034912,0.3763270080089569,0.09806434065103531,0.40276646614074707,1.024940321041475,0.5366361624394284,1.4384235165190966,2000
112,1.0111441612243652,0.38178911805152893,0.09833461791276932,0.39422547817230225,1.024940321041475,0.5366361624394284,1.4384235165190966,2000
113,1.0029131174087524,0.3988936245441437,0.09727441519498825,0.37671101093292236,1.024940321041475,0.5366361624394284,1.4384235165190966,2000
114,0.9914616346359253,0.40804779529571533,0.09602464735507965,0.3626933693885803,1.024940321041475,0.5366361624394284,1.4384235165190966,2000
115,0.9749172329902649,0.4083896577358246,0.09517573565244675,0.35126471519470215,1.024940321041475,0.5366361624394284,1.4384235165190966,2000
116,0.9495992064476013,0.4115588963031769,0.09402511268854141,0.3318345546722412,1.024940321041475,0.5366361624394284,1.4384235165190966,2000
117,0.9182145595550537,0.41892972588539124,0.0921650379896164,0.3054576516151428,1.024940321041475,0.5366361624394284,1.4384235165190966,2000
118,0.9087013006210327,0.4338245987892151,0.09168355166912079,0.28841036558151245,1.024940321041475,0.5366361624394284,1.4384235165190966,2000
119,0.8879250884056091,0.39142873883247375,0.09966807067394257,0.30119675397872925,1.024940321041475,0.5366361624394284,1.4384235165190966,2000
120,0.9020373821258545,0.3754624128341675,0.1048758402466774,0.31676700711250305,1.0637560123519343,0.5224438100864948,1.413800177561571,2000
121,0.8930206298828125,0.3851095139980316,0.09586112201213837,0.30646198987960815,1.0637560123519343,0.5224438100864948,1.413800177561571,2000
122,0.8861006498336792,0.3847777545452118,0.0916176587343216,0.3033851385116577,1.0637560123519343,0.5224438100864948,1.413800177561571,2000
123,0.8923484086990356,0.3844812214374542,0.09028590470552444,0.30851948261260986,1.0637560123519343,0.5224438100864948,1.413800177561571,2000
124,0.8892704248428345,0.3959276080131531,0.08274593204259872,0.3005163073539734,1.0637560123519343,0.5224438100864948,1.413800177561571,2000
125,0.8904563188552856,0.38732483983039856,0.08125455677509308,0.30837899446487427,1.0637560123519343,0.5224438100864948,1.413800177561571,2000
126,0.8831609487533569,0.3674227297306061,0.08552317321300507,0.316616028547287,1.0637560123519343,0.5224438100864948,1.413800177561571,2000
127,0.8682533502578735,0.3675270974636078,0.08795049041509628,0.30509620904922485,1.0637560123519343,0.5224438100864948,1.413800177561571,2000
128,0.8595839738845825,0.35764604806900024,0.090894415974617,0.3053109049797058,1.0637560123519343,0.5224438100864948,1.413800177561571,2000
129,0.8536770343780518,0.3245237469673157,0.09911882877349854,0.3230152130126953,1.0637560123519343,0.5224438100864948,1.413800177561571,2000
130,0.8555055856704712,0.32712429761886597,0.10402149707078934,0.31878069043159485,1.088242957289907,0.5118121067741014,1.3999449359359917,2000
131,0.8534363508224487,0.34446436166763306,0.10326597839593887,0.30409958958625793,1.088242957289907,0.5118121067741014,1.3999449359359917,2000
132,0.8492007255554199,0.3410188853740692,0.10317903757095337,0.3037841320037842,1.088242957289907,0.5118121067741014,1.3999449359359917,2000
133,0.8450413346290588,0.32640665769577026,0.10357662290334702,0.31202641129493713,1.088242957289907,0.5118121067741014,1.3999449359359917,2000
134,0.8415862321853638,0.32586851716041565,0.10137031972408295,0.310783326625824,1.088242957289907,0.5118121067741014,1.3999449359359917,2000
135,0.8378170728683472,0.3387920558452606,0.09840531647205353,0.29912886023521423,1.088242957289907,0.5118121067741014,1.3999449359359917,2000
136,0.8316487073898315,0.3458121418952942,0.09793417900800705,0.2894379496574402,1.088242957289907,0.5118121067741014,1.3999449359359917,2000
137,0.8215122222900391,0.33995017409324646,0.10017869621515274,0.2859334945678711,1.088242957289907,0.5118121067741014,1.3999449359359917,2000
138,0.8088294267654419,0.3356473445892334,0.1025116816163063,0.2793658673763275,1.088242957289907,0.5118121067741014,1.3999449359359917,2000
139,0.7935380935668945,0.34178635478019714,0.10411762446165085,0.263083815574646,1.088242957289907,0.5118121067741014,1.3999449359359917,2000
140,0.7718954086303711,0.3418595790863037,0.1073843464255333,0.24315088987350464,1.1275391723547676,0.5071582576710714,1.3653025699741612,2000
141,0.7326740026473999,0.3318438231945038,0.11051955074071884,0.22153055667877197,1.1275391723547676,0.5071582576710714,1.3653025699741612,2000
142,0.7144068479537964,0.3358265459537506,0.11056776344776154,0.20484387874603271,1.1275391723547676,0.5071582576710714,1.3653025699741612,2000
143,0.679552435874939,0.26086005568504333,0.10973062366247177,0.2415374517440796,1.1275391723547676,0.5071582576710714,1.3653025699741612,2000
144,0.661716103553772,0.2720651924610138,0.09883403778076172,0.2232673317193985,1.1275391723547676,0.5071582576710714,1.3653025699741612,2000
145,0.6860071420669556,0.3323904275894165,0.09270031005144119,0.19351765513420105,1.1275391723547676,0.5071582576710714,1.3653025699741612,2000
146,0.6971293687820435,0.2633711099624634,0.09848042577505112,0.2565167546272278,1.1275391723547676,0.5071582576710714,1.3653025699741612,2000
147,0.7042245864868164,0.2618515193462372,0.09812526404857635,0.26310044527053833,1.1275391723547676,0.5071582576710714,1.3653025699741612,2000
148,0.7148951292037964,0.3285074234008789,0.09181731194257736,0.21821114420890808,1.1275391723547676,0.5071582576710714,1.3653025699741612,2000
149,0.6992714405059814,0.3020794689655304,0.09107121080160141,0.22887051105499268,1.1275391723547676,0.5071582576710714,1.3653025699741612,2000
150,0.6907150745391846,0.2946148216724396,0.09151908755302429,0.22644498944282532,1.1590678066304096,0.501262334002444,1.3396698593671466,2000
151,0.6707066297531128,0.28500017523765564,0.09352456033229828,0.2190776765346527,1.1590678066304096,0.501262334002444,1.3396698593671466,2000
152,0.6671542525291443,0.23163999617099762,0.10216269642114639,0.25936055183410645,1.1590678066304096,0.501262334002444,1.3396698593671466,2000
153,0.6457780003547668,0.22426286339759827,0.09997773915529251,0.2506043314933777,1.1590678066304096,0.501262334002444,1.3396698593671466,2000
154,0.6688271760940552,0.2903372049331665,0.09255903959274292,0.21341851353645325,1.1590678066304096,0.501262334002444,1.3396698593671466,2000
155,0.6398036479949951,0.23233568668365479,0.09675569832324982,0.2403658628463745,1.1590678066304096,0.501262334002444,1.3396698593671466,2000
156,0.6575225591659546,0.2350623905658722,0.09997815638780594,0.25002726912498474,1.1590678066304096,0.501262334002444,1.3396698593671466,2000
157,0.6447119116783142,0.2590445876121521,0.09576218575239182,0.2212931215763092,1.1590678066304096,0.501262334002444,1.3396698593671466,2000
158,0.6552144289016724,0.28026238083839417,0.09309448301792145,0.21177354454994202,1.1590678066304096,0.501262334002444,1.3396698593671466,2000
159,0.6471630930900574,0.2335311621427536,0.09790868312120438,0.24439360201358795,1.1590678066304096,0.501262334002444,1.3396698593671466,2000
160,0.6468433141708374,0.2284182906150818,0.09907392412424088,0.24835434556007385,1.1621605857613813,0.5027508523197735,1.3350885619188455,2000
161,0.6335082650184631,0.24959129095077515,0.09597807377576828,0.22110144793987274,1.1621605857613813,0.5027508523197735,1.3350885619188455,2000
162,0.634955883026123,0.25545042753219604,0.09683363139629364,0.21676334738731384,1.1621605857613813,0.5027508523197735,1.3350885619188455,2000
163,0.6323022246360779,0.22250103950500488,0.10104384273290634,0.2418718934059143,1.1621605857613813,0.5027508523197735,1.3350885619188455,2000
164,0.630791187286377,0.22360393404960632,0.09961046278476715,0.24031981825828552,1.1621605857613813,0.5027508523197735,1.3350885619188455,2000
165,0.6263023018836975,0.2504231631755829,0.0945487841963768,0.21551816165447235,1.1621605857613813,0.5027508523197735,1.3350885619188455,2000
166,0.6301842927932739,0.2597884237766266,0.09301117062568665,0.21085262298583984,1.1621605857613813,0.5027508523197735,1.3350885619188455,2000
167,0.6282320618629456,0.2369537353515625,0.09545836597681046,0.2283458709716797,1.1621605857613813,0.5027508523197735,1.3350885619188455,2000
168,0.6299315690994263,0.2353423684835434,0.09674391150474548,0.23053738474845886,1.1621605857613813,0.5027508523197735,1.3350885619188455,2000
169,0.6271718740463257,0.2508991062641144,0.09561555832624435,0.21535351872444153,1.1621605857613813,0.5027508523197735,1.3350885619188455,2000
170,0.62657630443573,0.25559911131858826,0.09460948407649994,0.21053165197372437,1.182691860296045,0.5030925105017602,1.3142156292021947,2000
171,0.6252003908157349,0.24017316102981567,0.09591326862573624,0.22286781668663025,1.182691860296045,0.5030925105017602,1.3142156292021947,2000
172,0.6241482496261597,0.23808394372463226,0.09662344306707382,0.2236754596233368,1.182691860296045,0.5030925105017602,1.3142156292021947,2000
173,0.6200000047683716,0.24794892966747284,0.0963178426027298,0.21175828576087952,1.182691860296045,0.5030925105017602,1.3142156292021947,2000
174,0.6211872100830078,0.25011295080184937,0.09707868844270706,0.21042293310165405,1.182691860296045,0.5030925105017602,1.3142156292021947,2000
175,0.6193149089813232,0.23849079012870789,0.09766005724668503,0.21923477947711945,1.182691860296045,0.5030925105017602,1.3142156292021947,2000
176,0.6187478303909302,0.2415994256734848,0.09582915902137756,0.21670660376548767,1.182691860296045,0.5030925105017602,1.3142156292021947,2000
177,0.6196314096450806,0.25543081760406494,0.09345395117998123,0.20584100484848022,1.182691860296045,0.5030925105017602,1.3142156292021947,2000
178,0.6175206899642944,0.25307878851890564,0.09405931830406189,0.20611988008022308,1.182691860296045,0.5030925105017602,1.3142156292021947,2000
179,0.6181589961051941,0.2439654916524887,0.09630966931581497,0.21394535899162292,1.182691860296045,0.5030925105017602,1.3142156292021947,2000
180,0.6171185970306396,0.24500618875026703,0.09620462357997894,0.21205542981624603,1.1972734629571022,0.5049487177344191,1.2977778193084786,2000
181,0.6160087585449219,0.2525005638599396,0.0943242609500885,0.20501787960529327,1.1972734629571022,0.5049487177344191,1.2977778193084786,2000
182,0.6148165464401245,0.24851027131080627,0.09404619038105011,0.207888662815094,1.1972734629571022,0.5049487177344191,1.2977778193084786,2000
183,0.6148414015769958,0.24221208691596985,0.09487520158290863,0.21339567005634308,1.1972734629571022,0.5049487177344191,1.2977778193084786,2000
184,0.6128736734390259,0.2446306049823761,0.09475380182266235,0.2096954584121704,1.1972734629571022,0.5049487177344191,1.2977778193084786,2000
185,0.6139436364173889,0.2518570125102997,0.09405581653118134,0.20412474870681763,1.1972734629571022,0.5049487177344191,1.2977778193084786,2000
186,0.612280011177063,0.24677935242652893,0.09387989342212677,0.20759569108486176,1.1972734629571022,0.5049487177344191,1.2977778193084786,2000
187,0.6127905249595642,0.24515774846076965,0.09326285123825073,0.20972518622875214,1.1972734629571022,0.5049487177344191,1.2977778193084786,2000
188,0.6120003461837769,0.25083300471305847,0.09209556132555008,0.20433473587036133,1.1972734629571022,0.5049487177344191,1.2977778193084786,2000
189,0.612001895904541,0.2539675533771515,0.09196846187114716,0.20149362087249756,1.1972734629571022,0.5049487177344191,1.2977778193084786,2000
190,0.6115851402282715,0.24735939502716064,0.09326474368572235,0.2063176929950714,1.2132238326561933,0.5056099680267265,1.28116619931708,2000
191,0.6116146445274353,0.2452487051486969,0.09403166174888611,0.20803681015968323,1.2132238326561933,0.5056099680267265,1.28116619931708,2000
192,0.6105117797851562,0.24970117211341858,0.09347864240407944,0.20317789912223816,1.2132238326561933,0.5056099680267265,1.28116619931708,2000
193,0.6101818084716797,0.25052300095558167,0.09324728697538376,0.20223340392112732,1.2132238326561933,0.5056099680267265,1.28116619931708,2000
194,0.609785795211792,0.24586977064609528,0.09387402981519699,0.20608338713645935,1.2132238326561933,0.5056099680267265,1.28116619931708,2000
195,0.6090376377105713,0.24663719534873962,0.09402229636907578,0.20471417903900146,1.2132238326561933,0.5056099680267265,1.28116619931708,2000
196,0.6089093089103699,0.251507043838501,0.09372483938932419,0.20011982321739197,1.2132238326561933,0.5056099680267265,1.28116619931708,2000
197,0.6082626581192017,0.24997998774051666,0.09391358494758606,0.20098665356636047,1.2132238326561933,0.5056099680267265,1.28116619931708,2000
198,0.6080825328826904,0.24775703251361847,0.09396824240684509,0.20292961597442627,1.2132238326561933,0.5056099680267265,1.28116619931708,2000
199,0.6074415445327759,0.25035107135772705,0.09341859817504883,0.2001897096633911,1.2132238326561933,0.5056099680267265,1.28116619931708,2000
200,0.6081017255783081,0.25240376591682434,0.09333668649196625,0.19811025261878967,1.2311329132372693,0.5065355385645705,1.2623315481981605,2000
201,0.6073135137557983,0.2478460967540741,0.09441564977169037,0.2014978677034378,1.2311329132372693,0.5065355385645705,1.2623315481981605,2000
202,0.6069934368133545,0.24680569767951965,0.09502139687538147,0.2020159661769867,1.2311329132372693,0.5065355385645705,1.2623315481981605,2000
203,0.6065338850021362,0.2497580200433731,0.09471741318702698,0.19889453053474426,1.2311329132372693,0.5065355385645705,1.2623315481981605,2000
204,0.6059390306472778,0.2486313134431839,0.0946541354060173,0.19954755902290344,1.2311329132372693,0.5065355385645705,1.2623315481981605,2000
205,0.6057416200637817,0.24628375470638275,0.09478543698787689,0.20162801444530487,1.2311329132372693,0.5065355385645705,1.2623315481981605,2000
206,0.6050832271575928,0.24810923635959625,0.09447631239891052,0.19945010542869568,1.2311329132372693,0.5065355385645705,1.2623315481981605,2000
207,0.6048608422279358,0.2502436339855194,0.09429118782281876,0.1972665935754776,1.2311329132372693,0.5065355385645705,1.2623315481981605,2000
208,0.604339599609375,0.24779608845710754,0.0946246087551117,0.19910693168640137,1.2311329132372693,0.5065355385645705,1.2623315481981605,2000
